occurences,sentiment,ticker,company,date,positive,negative,neutral,pos_pct_chg
4, 1   2   1 ,JP,Jupai Holdings LimitedConsumer Services,2021-01-28 13:18:42,1,2,1,-0.5
7, 2   3   2 ,JP,Jupai Holdings LimitedConsumer Services,2021-01-28 14:45:46,2,3,2,1.0
4, 2   1   1 ,JP,Jupai Holdings LimitedConsumer Services,2021-01-28 18:46:07,2,1,1,0.0
4, 2   1   1 ,JP,Jupai Holdings LimitedConsumer Services,2021-01-28 18:57:36,2,1,1,0.0
4, 1   3   0 ,JP,Jupai Holdings LimitedConsumer Services,2021-02-01 13:57:26,1,3,0,-0.5
4, 1   3   0 ,JP,Jupai Holdings LimitedConsumer Services,2021-02-01 13:59:04,1,3,0,0.0
4, 1   3   0 ,JP,Jupai Holdings LimitedConsumer Services,2021-02-01 13:59:25,1,3,0,0.0
3, 1   2   0 ,JP,Jupai Holdings LimitedConsumer Services,2021-02-01 14:14:26,1,2,0,0.0
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-01-28 06:47:30,1,2,0,
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-01-28 07:47:42,1,2,0,0.0
3, 0   2   1 ,JPM,J P Morgan Chase & CoFinance,2021-01-28 09:49:16,0,2,1,-1.0
14, 2   3   9 ,JPM,J P Morgan Chase & CoFinance,2021-01-29 07:18:01,2,3,9,inf
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 13:57:26,1,2,0,-0.5
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 13:59:04,1,2,0,0.0
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 13:59:25,1,2,0,0.0
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 15:44:31,1,2,0,0.0
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 15:59:32,1,2,0,0.0
3, 1   2   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 16:14:33,1,2,0,0.0
3, 3   0   0 ,JUPW,"Jupiter Wellness, Inc.Consumer Non-Durables",2021-01-27 20:21:14,3,0,0,
3, 0   0   3 ,KEN,Kenon Holdings Ltd.Public Utilities,2021-01-28 18:46:07,0,0,3,
3, 0   0   3 ,KEN,Kenon Holdings Ltd.Public Utilities,2021-01-28 18:57:36,0,0,3,
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 14:29:27,2,0,1,
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 14:44:28,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 14:59:29,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 15:14:30,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 15:29:30,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 15:44:31,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 15:59:32,2,0,1,0.0
3, 2   0   1 ,KEY,KeyCorpFinance,2021-02-01 16:14:33,2,0,1,0.0
3, 2   0   1 ,KIDS,OrthoPediatrics Corp.Health Care,2021-01-28 06:47:30,2,0,1,
3, 2   0   1 ,KIDS,OrthoPediatrics Corp.Health Care,2021-01-28 07:47:42,2,0,1,0.0
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 13:57:26,0,1,2,
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 13:59:04,0,1,2,
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 13:59:25,0,1,2,
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 14:14:26,0,1,2,
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 14:29:27,0,1,2,
3, 0   1   2 ,KO,Coca-Cola Company (The)Consumer Non-Durables,2021-02-01 14:44:28,0,1,2,
7, 2   1   4 ,KODK,Eastman Kodak CompanyMiscellaneous,2021-01-27 15:51:25,2,1,4,
4, 3   0   1 ,KODK,Eastman Kodak CompanyMiscellaneous,2021-01-27 20:21:14,3,0,1,0.5
3, 0   1   2 ,KOS,Kosmos Energy Ltd.Energy,2021-01-28 06:47:30,0,1,2,
25, 13   1   11 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-27 15:51:25,13,1,11,
7, 4   1   2 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-27 20:21:14,4,1,2,-0.6923076923076923
36, 15   10   11 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 06:47:30,15,10,11,2.75
41, 18   12   11 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 07:47:42,18,12,11,0.1999999999999999
42, 17   13   12 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 09:49:16,17,13,12,-0.0555555555555555
26, 6   14   6 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 11:21:44,6,14,6,-0.6470588235294117
16, 4   10   2 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 13:18:42,4,10,2,-0.3333333333333333
13, 2   9   2 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-28 14:45:46,2,9,2,-0.5
7, 3   2   2 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 07:18:01,3,2,2,0.5
13, 5   2   6 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 13:35:26,5,2,6,0.6666666666666667
13, 5   2   6 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 13:35:35,5,2,6,0.0
13, 5   2   6 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 13:50:36,5,2,6,0.0
13, 5   2   6 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 14:05:37,5,2,6,0.0
9, 4   1   4 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 14:20:38,4,1,4,-0.1999999999999999
7, 3   1   3 ,KOSS,Koss CorporationConsumer Non-Durables,2021-01-29 14:35:39,3,1,3,-0.25
3, 2   0   1 ,KOSS,Koss CorporationConsumer Non-Durables,2021-02-01 14:59:29,2,0,1,-0.3333333333333333
3, 0   3   0 ,LB,"L Brands, Inc.Consumer Services",2021-01-27 20:21:14,0,3,0,
4, 2   2   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-27 15:51:25,2,2,0,
3, 1   2   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-27 20:21:14,1,2,0,-0.5
5, 3   2   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 06:47:30,3,2,0,2.0
5, 3   2   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 07:47:42,3,2,0,0.0
4, 2   2   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 09:49:16,2,2,0,-0.3333333333333333
4, 4   0   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 13:18:42,4,0,0,1.0
4, 4   0   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 14:45:46,4,0,0,0.0
3, 2   1   0 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-28 18:46:07,2,1,0,-0.5
6, 2   2   2 ,LGND,Ligand Pharmaceuticals IncorporatedHealth Care,2021-01-29 07:18:01,2,2,2,0.0
3, 1   1   1 ,LI,Li Auto Inc.Capital Goods,2021-01-27 20:21:14,1,1,1,
4, 3   0   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-27 15:51:25,3,0,1,
4, 4   0   0 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-27 20:21:14,4,0,0,0.3333333333333332
5, 3   1   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 06:47:30,3,1,1,-0.25
4, 3   1   0 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 07:47:42,3,1,0,0.0
4, 3   1   0 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 09:49:16,3,1,0,0.0
3, 0   3   0 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 13:18:42,0,3,0,-1.0
4, 1   3   0 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 14:45:46,1,3,0,inf
4, 1   2   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 18:46:07,1,2,1,0.0
4, 1   2   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-28 18:57:36,1,2,1,0.0
4, 3   0   1 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 07:18:01,3,0,1,2.0
17, 12   1   4 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 13:35:26,12,1,4,3.0
17, 12   1   4 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 13:35:35,12,1,4,0.0
15, 11   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 13:50:36,11,1,3,-0.0833333333333333
14, 10   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 14:05:37,10,1,3,-0.0909090909090909
13, 9   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 14:20:38,9,1,3,-0.0999999999999999
13, 9   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-01-29 14:35:39,9,1,3,0.0
8, 5   0   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 13:57:26,5,0,3,-0.4444444444444444
8, 5   0   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 13:59:04,5,0,3,0.0
8, 5   0   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 13:59:25,5,0,3,0.0
9, 5   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 14:14:26,5,1,3,0.0
9, 5   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 14:29:27,5,1,3,0.0
9, 5   1   3 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 14:44:28,5,1,3,0.0
9, 4   1   4 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 14:59:29,4,1,4,-0.1999999999999999
10, 4   1   5 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 15:14:30,4,1,5,0.0
12, 5   1   6 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 15:29:30,5,1,6,0.25
12, 5   1   6 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 15:44:31,5,1,6,0.0
10, 4   1   5 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 15:59:32,4,1,5,-0.1999999999999999
11, 5   1   5 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 16:14:33,5,1,5,0.25
4, 2   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-01-28 06:47:30,2,1,1,
3, 2   0   1 ,LIVE,Live Ventures IncorporatedFinance,2021-01-28 07:47:42,2,0,1,0.0
3, 1   0   2 ,LIVE,Live Ventures IncorporatedFinance,2021-01-28 13:18:42,1,0,2,-0.5
27, 17   6   4 ,LIVE,Live Ventures IncorporatedFinance,2021-01-28 18:46:07,17,6,4,16.0
26, 17   6   3 ,LIVE,Live Ventures IncorporatedFinance,2021-01-28 18:57:36,17,6,3,0.0
5, 3   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 07:18:01,3,1,1,-0.8235294117647058
8, 7   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 13:35:26,7,1,0,1.3333333333333337
8, 7   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 13:35:35,7,1,0,0.0
8, 7   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 13:50:36,7,1,0,0.0
8, 7   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 14:05:37,7,1,0,0.0
7, 6   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 14:20:38,6,1,0,-0.1428571428571429
8, 7   1   0 ,LIVE,Live Ventures IncorporatedFinance,2021-01-29 14:35:39,7,1,0,0.1666666666666667
8, 6   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 13:57:26,6,1,1,-0.1428571428571429
8, 6   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 13:59:04,6,1,1,0.0
8, 6   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 13:59:25,6,1,1,0.0
9, 7   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 14:14:26,7,1,1,0.1666666666666667
7, 5   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 14:29:27,5,1,1,-0.2857142857142857
7, 5   1   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 14:44:28,5,1,1,0.0
6, 5   0   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 14:59:29,5,0,1,0.0
5, 4   0   1 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 15:14:30,4,0,1,-0.1999999999999999
4, 4   0   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 15:29:30,4,0,0,0.0
4, 4   0   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 15:44:31,4,0,0,0.0
3, 3   0   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 15:59:32,3,0,0,-0.25
3, 3   0   0 ,LIVE,Live Ventures IncorporatedFinance,2021-02-01 16:14:33,3,0,0,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 13:57:26,1,2,1,
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 13:59:04,1,2,1,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 13:59:25,1,2,1,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 14:14:26,1,2,1,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 14:29:27,1,2,1,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 14:44:28,1,2,1,0.0
3, 1   2   0 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 15:44:31,1,2,0,0.0
4, 1   2   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 15:59:32,1,2,1,0.0
3, 1   1   1 ,LODE,"Comstock Mining, Inc.Basic Industries",2021-02-01 16:14:33,1,1,1,0.0
13, 7   0   6 ,LOVE,The Lovesac CompanyConsumer Services,2021-01-27 15:51:25,7,0,6,
12, 7   0   5 ,LOVE,The Lovesac CompanyConsumer Services,2021-01-27 20:21:14,7,0,5,0.0
13, 12   1   0 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-27 15:51:25,12,1,0,
7, 2   4   1 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 06:47:30,2,4,1,-0.8333333333333334
8, 2   5   1 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 07:47:42,2,5,1,0.0
8, 4   3   1 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 09:49:16,4,3,1,1.0
9, 4   4   1 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 11:21:44,4,4,1,0.0
5, 3   1   1 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 13:18:42,3,1,1,-0.25
5, 2   1   2 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 14:45:46,2,1,2,-0.3333333333333333
4, 0   1   3 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 18:46:07,0,1,3,-1.0
4, 0   1   3 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-28 18:57:36,0,1,3,
3, 1   2   0 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 07:18:01,1,2,0,inf
19, 9   6   4 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 13:35:26,9,6,4,8.0
19, 9   6   4 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 13:35:35,9,6,4,0.0
18, 8   6   4 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 13:50:36,8,6,4,-0.1111111111111111
19, 8   6   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 14:05:37,8,6,5,0.0
18, 8   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 14:20:38,8,5,5,0.0
18, 8   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-01-29 14:35:39,8,5,5,0.0
13, 3   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 13:57:26,3,5,5,-0.625
13, 3   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 13:59:04,3,5,5,0.0
13, 3   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 13:59:25,3,5,5,0.0
11, 2   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 14:14:26,2,4,5,-0.3333333333333333
12, 3   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 14:29:27,3,4,5,0.5
12, 3   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 14:44:28,3,4,5,0.0
12, 3   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 14:59:29,3,4,5,0.0
12, 3   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 15:14:30,3,4,5,0.0
13, 4   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 15:29:30,4,4,5,0.3333333333333332
13, 4   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 15:44:31,4,4,5,0.0
13, 4   4   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 15:59:32,4,4,5,0.0
14, 4   5   5 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 16:14:33,4,5,5,0.0
8, 3   4   1 ,MAC,Macerich Company (The)Consumer Services,2021-01-27 15:51:25,3,4,1,
10, 6   0   4 ,MAC,Macerich Company (The)Consumer Services,2021-01-27 20:21:14,6,0,4,1.0
6, 2   2   2 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 06:47:30,2,2,2,-0.6666666666666667
7, 2   2   3 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 07:47:42,2,2,3,0.0
6, 2   1   3 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 09:49:16,2,1,3,0.0
4, 1   1   2 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 11:21:44,1,1,2,-0.5
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 18:46:07,2,2,0,1.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-28 18:57:36,2,2,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 07:18:01,2,1,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 13:35:26,2,2,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 13:35:35,2,2,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 13:50:36,2,2,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 14:05:37,2,2,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 14:20:38,2,2,0,0.0
4, 2   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-01-29 14:35:39,2,2,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 14:29:27,2,1,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 14:44:28,2,1,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 14:59:29,2,1,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 15:44:31,2,1,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 15:59:32,2,1,0,0.0
3, 2   1   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 16:14:33,2,1,0,0.0
3, 2   1   0 ,MAIN,Main Street Capital Corporationn/a,2021-01-27 20:21:14,2,1,0,
5, 4   0   1 ,MAN,ManpowerGroupTechnology,2021-01-27 15:51:25,4,0,1,
4, 1   1   2 ,MAN,ManpowerGroupTechnology,2021-01-27 20:21:14,1,1,2,-0.75
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-01-28 06:47:30,2,1,3,1.0
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-01-28 07:47:42,2,1,3,0.0
4, 3   0   1 ,MAN,ManpowerGroupTechnology,2021-01-28 09:49:16,3,0,1,0.5
3, 2   0   1 ,MAN,ManpowerGroupTechnology,2021-01-28 11:21:44,2,0,1,-0.3333333333333333
3, 2   0   1 ,MAN,ManpowerGroupTechnology,2021-01-28 13:18:42,2,0,1,0.0
3, 1   1   1 ,MAN,ManpowerGroupTechnology,2021-01-28 14:45:46,1,1,1,-0.5
6, 3   1   2 ,MAN,ManpowerGroupTechnology,2021-01-28 18:46:07,3,1,2,2.0
6, 3   1   2 ,MAN,ManpowerGroupTechnology,2021-01-28 18:57:36,3,1,2,0.0
6, 5   0   1 ,MAN,ManpowerGroupTechnology,2021-01-29 07:18:01,5,0,1,0.6666666666666667
7, 2   0   5 ,MAN,ManpowerGroupTechnology,2021-01-29 13:35:26,2,0,5,-0.6
7, 2   0   5 ,MAN,ManpowerGroupTechnology,2021-01-29 13:35:35,2,0,5,0.0
6, 2   0   4 ,MAN,ManpowerGroupTechnology,2021-01-29 13:50:36,2,0,4,0.0
6, 2   0   4 ,MAN,ManpowerGroupTechnology,2021-01-29 14:05:37,2,0,4,0.0
6, 2   0   4 ,MAN,ManpowerGroupTechnology,2021-01-29 14:20:38,2,0,4,0.0
6, 2   0   4 ,MAN,ManpowerGroupTechnology,2021-01-29 14:35:39,2,0,4,0.0
5, 4   0   1 ,MAN,ManpowerGroupTechnology,2021-02-01 13:57:26,4,0,1,1.0
6, 4   0   2 ,MAN,ManpowerGroupTechnology,2021-02-01 13:59:04,4,0,2,0.0
6, 4   0   2 ,MAN,ManpowerGroupTechnology,2021-02-01 13:59:25,4,0,2,0.0
6, 4   0   2 ,MAN,ManpowerGroupTechnology,2021-02-01 14:14:26,4,0,2,0.0
6, 4   0   2 ,MAN,ManpowerGroupTechnology,2021-02-01 14:29:27,4,0,2,0.0
5, 3   0   2 ,MAN,ManpowerGroupTechnology,2021-02-01 14:44:28,3,0,2,-0.25
5, 2   0   3 ,MAN,ManpowerGroupTechnology,2021-02-01 14:59:29,2,0,3,-0.3333333333333333
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-02-01 15:14:30,2,1,3,0.0
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-02-01 15:29:30,2,1,3,0.0
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-02-01 15:44:31,2,1,3,0.0
6, 2   1   3 ,MAN,ManpowerGroupTechnology,2021-02-01 15:59:32,2,1,3,0.0
7, 2   2   3 ,MAN,ManpowerGroupTechnology,2021-02-01 16:14:33,2,2,3,0.0
4, 1   0   3 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-01-27 20:21:14,1,0,3,
8, 8   0   0 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 13:57:26,8,0,0,7.0
8, 8   0   0 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 13:59:04,8,0,0,0.0
8, 8   0   0 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 13:59:25,8,0,0,0.0
7, 7   0   0 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 14:14:26,7,0,0,-0.125
4, 4   0   0 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 14:29:27,4,0,0,-0.4285714285714286
4, 3   0   1 ,MARK,"Remark Holdings, Inc.Consumer Services",2021-02-01 14:44:28,3,0,1,-0.25
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 13:35:26,2,1,1,
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 13:35:35,2,1,1,0.0
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 13:50:36,2,1,1,0.0
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 14:05:37,2,1,1,0.0
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 14:20:38,2,1,1,0.0
4, 2   1   1 ,MAX,"MediaAlpha, Inc.Finance",2021-01-29 14:35:39,2,1,1,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 13:57:26,4,0,0,
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 13:59:04,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 13:59:25,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 14:14:26,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 14:29:27,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 14:44:28,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 14:59:29,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 15:14:30,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 15:29:30,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 15:44:31,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 15:59:32,4,0,0,0.0
4, 4   0   0 ,MBIO,"Mustang Bio, Inc.Health Care",2021-02-01 16:14:33,4,0,0,0.0
3, 1   2   0 ,MDXG,"MiMedx Group, IncHealth Care",2021-01-29 14:35:39,1,2,0,
7, 7   0   0 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-27 15:51:25,7,0,0,
5, 1   0   4 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 07:18:01,1,0,4,-0.8571428571428572
7, 4   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 13:35:26,4,1,2,3.0
7, 4   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 13:35:35,4,1,2,0.0
7, 4   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 13:50:36,4,1,2,0.0
7, 4   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 14:05:37,4,1,2,0.0
7, 4   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 14:20:38,4,1,2,0.0
6, 3   1   2 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-01-29 14:35:39,3,1,2,-0.25
3, 2   0   1 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-02-01 15:29:30,2,0,1,-0.3333333333333333
3, 2   0   1 ,MEN,"Blackrock MuniEnhanced Fund, Inc.n/a",2021-02-01 15:44:31,2,0,1,0.0
